distID,DistNum,ValueDIST,districtNAMEdist,countyNAMEdist,districtTYPEdist,districtSIZEdist,gradesSERVEDdist,AdministratorDIST,AddressDIST,cityNAMEdist,StateDIST,ZipDIST,TelephoneDIST,LatitudeDIST,LongitudeDIST,NoteDIST
540920110260000,0110,"Hoopeston Area CUSD 11, Vermilion County",Hoopeston Area CUSD 11,Vermilion,UNIT,MEDIUM,P-12,Mr. Henry Hornbeck,615 E Orange St,Hoopeston,IL,60942 1855,217283-6668,40.45905994,-87.66308682,- -
090270050260000,0050,"Gibson City-Melvin-Sibley CUSD 5, Ford County",Gibson City-Melvin-Sibley CUSD 5,Ford,UNIT,MEDIUM,P-12,Mr. Anthony Galindo,307 N Sangamon Ave,Gibson City,IL,60936 1255,217784-8296,40.46758773,-88.37543405,- -
170640870250000,0870,"Bloomington SD 87, McLean County",Bloomington SD 87,McLean,UNIT,LARGE,P-12,Dr. Barry Reilly,300 E Monroe St,Bloomington,IL,61701 4028,309827-6031,40.48140512,-88.99093838,- -
530901370020000,1370,"South Pekin SD 137, Tazewell County",South Pekin SD 137,Tazewell,ELEMENTARY,SMALL,P-8,Mr. Seth Mingus,PO Box 430,South Pekin,IL,61564 0430,309348-3695,40.49351564,-89.65339370,- -
260290030260000,0030,"CUSD 3 Fulton County, Fulton County",CUSD 3 Fulton County,Fulton,UNIT,SMALL,P-12,Brad Kenser,PO Box 79,Cuba,IL,61427 0079,309785-5021,40.50196258,-90.19417305,- -
170640050260000,0050,"McLean County USD 5, McLean County",McLean County USD 5,McLean,UNIT,LARGE,P-12,Dr. Mark Daniel,1809 Hovey Ave,Normal,IL,61761 4315,309557-4410,40.50230834,-89.02306388,- -
530907020260000,7020,"Tremont CUSD 702, Tazewell County",Tremont CUSD 702,Tazewell,UNIT,MEDIUM,P-12,Mr. Jeff Hinman,400 W Pearl St,Tremont,IL,61568 8500,309925-2051,40.50531563,-89.47869713,- -
530906060040000,6060,"Spring Lake CCSD 606, Tazewell County",Spring Lake CCSD 606,Tazewell,ELEMENTARY,SMALL,K-8,Mr. William D Reising,13650 N Manito Rd,Manito,IL,61546 8438,309545-2241,40.51394811,-89.78446229,- -
260343250260000,3250,"Nauvoo-Colusa CUSD 325, Hancock County",Nauvoo-Colusa CUSD 325,Hancock,UNIT,SMALL,P-8,Mr. Kent H Young,PO Box 308,Nauvoo,IL,62354 0308,217453-6639,40.52605540,-91.33178385,- -
530907010260000,7010,"Deer Creek-Mackinaw CUSD 701, Tazewell County",Deer Creek-Mackinaw CUSD 701,Tazewell,UNIT,MEDIUM,P-12,Scott Dearman,401 E Fifth St,Mackinaw,IL,61755 7623,309359-8965,40.53446503,-89.35471725,- -
530900980020000,0980,"Rankin CSD 98, Tazewell County",Rankin CSD 98,Tazewell,ELEMENTARY,SMALL,K-8,Dr. Jim W Dunnan,13716 5th St,Pekin,IL,61554 9650,309346-3182,40.54070126,-89.61876060,- -
260290660250000,0660,"Canton Union SD 66, Fulton County",Canton Union SD 66,Fulton,UNIT,LARGE,P-12,Roy S Webb,20 W Walnut St,Canton,IL,61520 2526,309647-9411,40.55325794,-90.03547565,- -
320380060260000,0060,"Cissna Park CUSD 6, Iroquois County",Cissna Park CUSD 6,Iroquois,UNIT,SMALL,K-12,Dr. Daniel S Hylbert,511 N 2nd St,Cissna Park,IL,60924 9734,815457-2171,40.55774420,-87.88531279,- -
260621700260000,1700,"Bushnell Prairie City CUSD 170, McDonough County",Bushnell Prairie City CUSD 170,McDonough,UNIT,MEDIUM,P-12,Mrs. Kathy Dinger,845 Walnut St,Bushnell,IL,61422 1253,309772-9461,40.55883057,-90.51209382,- -
170640190260000,0190,"Ridgeview CUSD 19, McLean County",Ridgeview CUSD 19,McLean,UNIT,MEDIUM,P-12,Mr. Guy Gradert,300 S Harrison St,Colfax,IL,61728 9216,309723-5111,40.56257400,-88.61290385,- -
530903030160000,3030,"Pekin CSD 303, Tazewell County",Pekin CSD 303,Tazewell,HIGH SCHOOL,MEDIUM,9-12,Dr. Danielle Owens,320 Stadium Dr,Pekin,IL,61554 5266,309477-4222,40.56344496,-89.62198590,- -
530901080020000,1080,"Pekin PSD 108, Tazewell County",Pekin PSD 108,Tazewell,ELEMENTARY,LARGE,P-8,Dr. Bill D Link,501 Washington St,Pekin,IL,61554 4287,309477-4700,40.56495203,-89.64576268,- -
480723270260000,3270,"Illini Bluffs CUSD 327, Peoria County",Illini Bluffs CUSD 327,Peoria,UNIT,MEDIUM,P-12,Dr. Roger L Alvey,9611 S Hanna City Glasford Rd,Glasford,IL,61533 9506,309389-2231,40.58015227,-89.80433398,- -
260343470040000,3470,"La Harpe CSD 347, Hancock County",La Harpe CSD 347,Hancock,ELEMENTARY,SMALL,P-8,Dr. Ryan Hunter Olson,404 W Main St,La Harpe,IL,61450 9280,217659-7739,40.58354137,-90.97408792,- -
530907090260000,7090,"Morton CUSD 709, Tazewell County",Morton CUSD 709,Tazewell,UNIT,LARGE,P-12,Dr. Lindsey Hall,1050 S 4th Ave Ste 200,Morton,IL,61550 2502,309263-2581,40.59939914,-89.45911767,- -
480723280030000,3280,"Hollis Cons SD 328, Peoria County",Hollis Cons SD 328,Peoria,ELEMENTARY,SMALL,K-8,Ms. Lee Ann Meinhold,5613 W Tuscarora Rd,Peoria,IL,61607 9564,309697-1325,40.60913094,-89.68202065,- -
530901020020000,1020,"N Pekin & Marquette Hght SD 102, Tazewell County",N Pekin & Marquette Hght SD 102,Tazewell,ELEMENTARY,MEDIUM,P-8,Mr. Byron Sondgeroth,51 Yates Rd,Marquette Heights,IL,61554 1152,309382-2172,40.61890147,-89.61558212,- -
260343270040000,3270,"Dallas ESD 327, Hancock County",Dallas ESD 327,Hancock,ELEMENTARY,SMALL,P-8,Dr. Ryan Olson,921 Creamery Hill Rd,Dallas City,IL,62330 1216,217852-3201,40.62581536,-91.15707770,- -
320381240260000,1240,"Milford Area Public Schools District 124, Iroquois County",Milford Area Public Schools District 124,Iroquois,UNIT,MEDIUM,P-12,Dr. Dale K Hastings,PO Box 304,Milford,IL,60953 0304,815889-5176,40.62987307,-87.68808472,- -
480720680020000,0680,"Oak Grove SD 68, Peoria County",Oak Grove SD 68,Peoria,ELEMENTARY,MEDIUM,P-8,Mr. Loren Baele,4812 Pfeiffer Rd,Bartonville,IL,61607 2647,309697-3367,40.63785295,-89.66993578,- -
480723100160000,3100,"Limestone CHSD 310, Peoria County",Limestone CHSD 310,Peoria,HIGH SCHOOL,MEDIUM,9-12,Mr. Allan S Gresham,4201 Airport Rd,Peoria,IL,61607 2113,309697-6271,40.63907476,-89.68049389,- -
530900760020000,0760,"Creve Coeur SD 76, Tazewell County",Creve Coeur SD 76,Tazewell,ELEMENTARY,MEDIUM,P-8,Mr. Shayne L Aldridge,400 N Highland St,Creve Coeur,IL,61610 3137,309698-3600,40.64309098,-89.59834056,- -
170640070260000,0070,"Lexington CUSD 7, McLean County",Lexington CUSD 7,McLean,UNIT,MEDIUM,P-12,Mr. Dwight Stricklin,202 E Greenwich St,Lexington,IL,61753 1431,309365-4141,40.64516504,-88.77967127,- -
480720660020000,0660,"Bartonville SD 66, Peoria County",Bartonville SD 66,Peoria,ELEMENTARY,MEDIUM,P-8,Mr. Lan Eberle,6000 S Adams St,Bartonville,IL,61607 2580,309697-3253,40.64955398,-89.65192187,- -
480723160040000,3160,"Limestone Walters CCSD 316, Peoria County",Limestone Walters CCSD 316,Peoria,ELEMENTARY,SMALL,K-8,Mr. Timothy Dotson,8223 W Smithville Rd,Peoria,IL,61607 9428,309697-3035,40.65649780,-89.72342244,- -
480720700020000,0700,"Monroe SD 70, Peoria County",Monroe SD 70,Peoria,ELEMENTARY,MEDIUM,K-8,Mr. Darrick Reiley,5137 W Cisna Rd,Bartonville,IL,61607 1434,309697-3120,40.66003514,-89.67472723,- -
530900860020000,0860,"East Peoria SD 86, Tazewell County",East Peoria SD 86,Tazewell,ELEMENTARY,MEDIUM,P-8,Tony Ingold,601 Taylor St,East Peoria,IL,61611 2685,309427-5100,40.66411953,-89.56921659,- -
530903090160000,3090,"East Peoria CHSD 309, Tazewell County",East Peoria CHSD 309,Tazewell,HIGH SCHOOL,MEDIUM,9-12,Mr. Charles I Nagel,1401 E Washington St,East Peoria,IL,61611 2863,309694-8300,40.66942393,-89.55871800,- -
480720690020000,0690,"Pleasant Hill SD 69, Peoria County",Pleasant Hill SD 69,Peoria,ELEMENTARY,SMALL,P-8,Mr. Shannon Dudek,3717 W Malone St,Peoria,IL,61605 1263,309637-6829,40.67524122,-89.65195785,- -
480722650260000,2650,"Farmington Central CUSD 265, Peoria County",Farmington Central CUSD 265,Peoria,UNIT,MEDIUM,P-12,Dr. John A Asplund,212 N Lightfoot Rd,Farmington,IL,61531 9648,309245-1000,40.68320443,-90.03503888,- -
530900850020000,0850,"Robein SD 85, Tazewell County",Robein SD 85,Tazewell,ELEMENTARY,SMALL,P-8,Mr. Bradley Bennett,200 Campus Ave,East Peoria,IL,61611 1601,309694-1409,40.68623902,-89.50878642,- -
530900500020000,0500,"District 50 Schools, Tazewell County",District 50 Schools,Tazewell,ELEMENTARY,MEDIUM,K-8,Dr. Chad Allaman,304 E Almond Dr,Washington,IL,61571 3104,309745-8914,40.68657700,-89.48754010,- -
260290040260000,0040,"Spoon River Valley CUSD 4, Fulton County",Spoon River Valley CUSD 4,Fulton,UNIT,SMALL,P-12,Kyle Scot Reynolds,35265 N IL Route 97,London Mills,IL,61544 9312,309778-2204,40.69175232,-90.24005785,- -
480720630020000,0630,"Norwood ESD 63, Peoria County",Norwood ESD 63,Peoria,ELEMENTARY,MEDIUM,P-8,Mr. David J Black,6521 W Farmington Rd,Peoria,IL,61604 4419,309676-3523,40.69915725,-89.69623060,- -
530903080160000,3080,"Washington CHSD 308, Tazewell County",Washington CHSD 308,Tazewell,HIGH SCHOOL,MEDIUM,9-12,Dr. Kyle Freeman,115 Bondurant St,Washington,IL,61571 2448,309444-5501,40.70342652,-89.41954819,- -
530900510020000,0510,"Central SD 51, Tazewell County",Central SD 51,Tazewell,ELEMENTARY,MEDIUM,P-8,Mr. Dale Heidbreder,1301 Eagle Ave,Washington,IL,61571 1111,309444-3943,40.70717223,-89.42854115,- -
530900520020000,0520,"Washington SD 52, Tazewell County",Washington SD 52,Tazewell,ELEMENTARY,MEDIUM,K-8,Dr. John Tignor,303 Jackson St,Washington,IL,61571 1473,309444-4182,40.70910507,-89.41060136,- -
531021400260000,1400,"Eureka CUD 140, Woodford County",Eureka CUD 140,Woodford,UNIT,MEDIUM,P-12,Mr. Robert Bardwell,109 W Cruger Ave,Eureka,IL,61530 1345,309467-3737,40.71942372,-89.27293101,- -
480721500250000,1500,"Peoria SD 150, Peoria County",Peoria SD 150,Peoria,UNIT,LARGE,P-12,Dr. Sharon Desmoulin-Kherat,3202 N Wisconsin Ave,Peoria,IL,61603 1260,309672-6768,40.72640991,-89.58391199,- -
170530080260000,0080,"Prairie Central CUSD 8, Livingston County",Prairie Central CUSD 8,Livingston,UNIT,LARGE,P-12,Dr. John Capasso,605 N 7th St,Fairbury,IL,61739 1300,815692-2504,40.73313566,-88.52043534,- -
320382490260000,2490,"Crescent Iroquois CUSD 249, Iroquois County",Crescent Iroquois CUSD 249,Iroquois,UNIT,SMALL,K-8,Mr. James Mann,PO Box 190,Crescent City,IL,60928 0190,815683-2141,40.74166607,-87.84901624,- -
531020110260000,0110,"El Paso-Gridley CUSD 11, Woodford County",El Paso-Gridley CUSD 11,Woodford,UNIT,MEDIUM,P-12,Mr. Michael Lindy,97 W 5th St,El Paso,IL,61738 1049,309527-4410,40.74362759,-89.01684853,- -
480723250260000,3250,"Peoria Heights CUSD 325, Peoria County",Peoria Heights CUSD 325,Peoria,UNIT,MEDIUM,P-12,Mr. Eric M Heath,500 E Glen Ave,Peoria Heights,IL,61616 5106,309686-8800,40.74644982,-89.58675333,- -
531020690020000,0690,"Germantown Hills SD 69, Woodford County",Germantown Hills SD 69,Woodford,ELEMENTARY,MEDIUM,P-8,Mr. Dan Mair,110 Fandel Rd,Germantown Hills,IL,61548 9354,309383-2121,40.76694922,-89.46676126,- -
320380100260000,0100,"Iroquois West CUSD 10, Iroquois County",Iroquois West CUSD 10,Iroquois,UNIT,MEDIUM,P-12,Dr. Linda L Dvorak,PO Box 67,Gilman,IL,60938 0067,815265-4642,40.77330285,-87.98863959,- -
480723230260000,3230,"Dunlap CUSD 323, Peoria County",Dunlap CUSD 323,Peoria,UNIT,LARGE,P-12,Dr. Lisa Parker,3020 W Willow Knolls Dr,Peoria,IL,61614 8127,309691-3955,40.77628308,-89.63939691,- -
320380090260000,0090,"Iroquois County CUSD 9, Iroquois County",Iroquois County CUSD 9,Iroquois,UNIT,MEDIUM,P-12,Mr. Kenneth Lee,1411 W Lafayette St,Watseka,IL,60970 7655,815432-4931,40.77983723,-87.74978943,- -
480723220260000,3220,"Elmwood CUSD 322, Peoria County",Elmwood CUSD 322,Peoria,UNIT,MEDIUM,P-12,Mr. Chad Wagner,301 W Butternut St,Elmwood,IL,61529 9454,309742-8464,40.78066564,-89.96889167,- -
531020020040000,0020,"Riverview CCSD 2, Woodford County",Riverview CCSD 2,Woodford,ELEMENTARY,SMALL,P-8,Ms. Michelle Lee,1421 Spring Bay Rd,East Peoria,IL,61611 9762,309822-8550,40.79445824,-89.52227241,- -
531020600260000,0600,"Roanoke Benson CUSD 60, Woodford County",Roanoke Benson CUSD 60,Woodford,UNIT,MEDIUM,P-12,Rohn Peterson,PO Box 320,Roanoke,IL,61561 0320,309923-8921,40.80295325,-89.20089555,- -
330482760260000,2760,"Abingdon-Avon CUSD 276, Knox County",Abingdon-Avon CUSD 276,Knox,UNIT,MEDIUM,P-12,Mr. Chad Willis,401 W Latimer St,Abingdon,IL,61410 1227,309462-2301,40.80535007,-90.40293504,Abingdon and Avon combined in 2013.
531020010040000,0010,"Metamora CCSD 1, Woodford County",Metamora CCSD 1,Woodford,ELEMENTARY,MEDIUM,P-8,Mr. Marty Payne,815 E Chatham St,Metamora,IL,61548 8745,309367-2361,40.80915056,-89.41399832,- -
531021220170000,1220,"County of Woodford School, Woodford County",County of Woodford School,Woodford,HIGH SCHOOL,MEDIUM,9-12,Mr. Randall G Toepke,PO Box 109,Metamora,IL,61548 0109,309367-4129,40.80915056,-89.41399832,- -
480723090260000,3090,"Brimfield CUSD 309, Peoria County",Brimfield CUSD 309,Peoria,UNIT,MEDIUM,P-12,Mr. Joseph Blessman,PO Box 380,Brimfield,IL,61517 0380,309446-3378,40.83914118,-89.88463086,- -
330362350260000,2350,"West Central CUSD 235, Henderson County",West Central CUSD 235,Henderson,UNIT,MEDIUM,P-12,Paula Markey,RR 1 72,Biggsville,IL,61418 9711,309627-2371,40.85031886,-90.86122199,- -
170530740270000,0740,"Flanagan-Cornell Dist 74, Livingston County",Flanagan-Cornell Dist 74,Livingston,UNIT,SMALL,P-12,Mr. Jerry W Farris,202 E Falcon Hwy,Flanagan,IL,61740 7503,815796-2233,40.86319911,-88.91130497,- -
320380040260000,0040,"Central CUSD 4, Iroquois County",Central CUSD 4,Iroquois,UNIT,MEDIUM,P-12,Mrs. Tonya Evans,PO Box 158,Ashkum,IL,60911 0158,815698-2212,40.863883000,-88.014657000,- -
170534250040000,4250,"Rooks Creek CCSD 425, Livingston County",Rooks Creek CCSD 425,Livingston,ELEMENTARY,SMALL,K-8,Mr. Todd W Bean,PO Box 117,Graymont,IL,61743 0117,815743-5346,40.87567446,-88.78168231,- -
531020060260000,0060,"Fieldcrest CUSD 6, Woodford County",Fieldcrest CUSD 6,Woodford,UNIT,MEDIUM,P-12,Mr. Dan Oakley,1 Dornbush Dr,Minonk,IL,61760 1363,309432-2177,40.88110167,-89.02868226,- -
170534290040000,4290,"Pontiac CCSD 429, Livingston County",Pontiac CCSD 429,Livingston,ELEMENTARY,MEDIUM,P-8,Mr. Brian A Dukes,117 W Livingston St,Pontiac,IL,61764 1821,815842-1533,40.88209161,-88.62960174,- -
170530900170000,0900,"Pontiac Twp HSD 90, Livingston County",Pontiac Twp HSD 90,Livingston,HIGH SCHOOL,MEDIUM,9-12,Mr. Jon B Kilgrore,1100 E Indiana Ave,Pontiac,IL,61764 1204,815844-6113,40.88836996,-88.61803981,- -
320380030260000,0030,"Donovan CUSD 3, Iroquois County",Donovan CUSD 3,Iroquois,UNIT,SMALL,P-12,Mr. Lucas Schroeder,PO Box 186,Donovan,IL,60931 0186,815486-7397,40.89039646,-87.58518321,- -
330943040260000,3040,"United CUSD 304, Warren County",United CUSD 304,Warren,UNIT,MEDIUM,P-12,Jeffrey Whitsitt,1905 100th St,Monmouth,IL,61462 9221,309734-9413,40.90551724,-90.59303082,- -
330482020260000,2020,"Knoxville CUSD 202, Knox County",Knoxville CUSD 202,Knox,UNIT,MEDIUM,P-12,Mr. Steve Wilder,809 E Main St,Knoxville,IL,61448 1536,309289-2328,40.90801705,-90.27274221,- -
330942380260000,2380,"Monmouth-Roseville CUSD 238, Warren County",Monmouth-Roseville CUSD 238,Warren,UNIT,MEDIUM,P-12,Mr. Edward D Fletcher,105 N E St,Monmouth,IL,61462 1667,309734-4712,40.91216885,-90.65451802,- -
480723210260000,3210,"Il Valley Central USD 321, Peoria County",Il Valley Central USD 321,Peoria,UNIT,LARGE,P-12,Mr. Chad Allison,1300 W Sycamore St,Chillicothe,IL,61523 1373,309274-5418,40.91491291,-89.50286010,- -
17053006J260000,006J,"Tri Point CUSD 6-J, Livingston County",Tri Point CUSD 6-J,Livingston,UNIT,SMALL,P-12,Mr. Jeff Bryan,PO Box 128,Kempton,IL,60946 0128,815253-6299,40.91651215,-88.20292091,- -
531020210260000,0210,"Lowpoint-Washburn CUSD 21, Woodford County",Lowpoint-Washburn CUSD 21,Woodford,UNIT,SMALL,P-12,Mr. Parker Dietrich,PO Box 580,Washburn,IL,61570 0580,309248-7522,40.92039079,-89.30774301,- -
330482100260000,2100,"Williamsfield CUSD 210, Knox County",Williamsfield CUSD 210,Knox,UNIT,SMALL,P-12,Mr. Tim Farquer,PO Box 179,Williamsfield,IL,61489 0179,309639-2219,40.93396747,-90.02850618,- -
480723260260000,3260,"Princeville CUSD 326, Peoria County",Princeville CUSD 326,Peoria,UNIT,MEDIUM,P-12,Mr. Shannon Duling,909 N Town Ave,Princeville,IL,61559 7536,309385-2213,40.93907084,-89.75493113,- -
330482050260000,2050,"Galesburg CUSD 205, Knox County",Galesburg CUSD 205,Knox,UNIT,LARGE,P-12,Mr. Ralph Grimm,PO Box 1206,Galesburg,IL,61402 1206,309973-2000,40.95189288,-90.37433823,- -
170534260040000,4260,"Cornell CCSD 426, Livingston County",Cornell CCSD 426,Livingston,ELEMENTARY,SMALL,K-8,Mr. Geoff A Schoonover,300 N 7th St,Cornell,IL,61319 9282,815358-2214,40.99114186,-88.72812007,- -
170534350040000,4350,"Odell CCSD 435, Livingston County",Odell CCSD 435,Livingston,ELEMENTARY,SMALL,P-8,Mr. Mark A Hettmansberger,203 N East St,Odell,IL,60460 9602,815998-2272,41.00223250,-88.52043582,- -
320463020160000,3020,"St Anne CHSD 302, Kankakee County",St Anne CHSD 302,Kankakee,HIGH SCHOOL,SMALL,9-12,Mr. Richard Levek,100 W Dixie Hwy,Saint Anne,IL,60964 7276,815422-5022,41.02091956,-87.72550986,- -
320462560040000,2560,"St Anne CCSD 256, Kankakee County",St Anne CCSD 256,Kankakee,ELEMENTARY,MEDIUM,P-8,Mr. Richard Levek,PO Box 530,Saint Anne,IL,60964 0530,815427-8190,41.03551698,-87.73822512,- -
320460020260000,0020,"Herscher CUSD 2, Kankakee County",Herscher CUSD 2,Kankakee,UNIT,LARGE,P-12,Dr. Richard S Decman,PO Box 504,Herscher,IL,60941 0504,815426-2162,41.04200111,-88.08208500,- -
170530050260000,0050,"Woodland CUSD 5, Livingston County",Woodland CUSD 5,Livingston,UNIT,SMALL,P-12,Mr. Ryan McGuckin,5800 E 3000 North Rd,Streator,IL,61364 8881,815672-5974,41.06083501,-88.81760618,- -
280881000260000,1000,"Stark County CUSD 100, Stark County",Stark County CUSD 100,Stark,UNIT,MEDIUM,P-12,Mr. Jerry Klooster,300 W Van Buren St,Wyoming,IL,61491 1172,309695-6123,41.06526151,-89.77527074,- -
320462590040000,2590,"Pembroke CCSD 259, Kankakee County",Pembroke CCSD 259,Kankakee,ELEMENTARY,MEDIUM,P-8,Dr. Warletta C Brookins,PO Box 546,Hopkins Park,IL,60944 0546,815944-8168,41.06986415,-87.60928648,- -
330482080260000,2080,"R O W V A CUSD 208, Knox County",R O W V A CUSD 208,Knox,UNIT,MEDIUM,P-12,Mr. Joe R Sornberger,PO Box 69,Oneida,IL,61467 0069,309483-3711,41.07375996,-90.23971034,- -
170532300170000,2300,"Dwight Twp HSD 230, Livingston County",Dwight Twp HSD 230,Livingston,HIGH SCHOOL,SMALL,9-12,Dr. Richard Jancek,801 S Franklin St,Dwight,IL,60420 1339,815584-6216,41.08625323,-88.42586676,- -
170532320020000,2320,"Dwight Common SD 232, Livingston County",Dwight Common SD 232,Livingston,ELEMENTARY,MEDIUM,P-8,Dr. Richard Jancek,801 S Franklin St,Dwight,IL,60420 1339,815584-6216,41.08625323,-88.42586676,- -
350590050260000,0050,"Henry-Senachwine CUSD 5, Marshall County",Henry-Senachwine CUSD 5,Marshall,UNIT,MEDIUM,P-12,Mr. Michael S Miller,1023 College St,Henry,IL,61537 1074,309364-3614,41.11528090,-89.36946797,- -
320461110250000,1110,"Kankakee SD 111, Kankakee County",Kankakee SD 111,Kankakee,UNIT,LARGE,P-12,Dr. Genevra A Walters,240 Warren Ave,Kankakee,IL,60901 4319,815802-7700,41.11712960,-87.84647113,- -
350500400170000,0400,"Streator Twp HSD 40, La Salle County",Streator Twp HSD 40,La Salle,HIGH SCHOOL,MEDIUM,9-12,Mr. Matthew Seaton,202 W Lincoln Ave,Streator,IL,61364 2102,815672-0545,41.12840791,-88.84216085,- -
350500440020000,0440,"Streator ESD 44, La Salle County",Streator ESD 44,La Salle,ELEMENTARY,LARGE,P-8,Mr. Matthew J Wilkinson,1520 N Bloomington St,Streator,IL,61364 1312,815672-2926,41.13702225,-88.83588587,- -
350504250260000,4250,"Lostant CUSD 425, La Salle County",Lostant CUSD 425,La Salle,UNIT,SMALL,K-8,Ms. Sandra Malahy,315 W 3rd St,Lostant,IL,61334 9021,815368-3392,41.14152884,-89.06217223,- -
320460610020000,0610,"Bradley SD 61, Kankakee County",Bradley SD 61,Kankakee,ELEMENTARY,MEDIUM,P-8,Dr. Scott Goselin,111 N Crosswell Ave,Bradley,IL,60915 2091,815933-3371,41.14368157,-87.87832570,- -
320463070160000,3070,"Bradley Bourbonnais CHSD 307, Kankakee County",Bradley Bourbonnais CHSD 307,Kankakee,HIGH SCHOOL,MEDIUM,9-12,Dr. Scott E Wakeley,700 W North St,Bradley,IL,60915 1013,815937-3701,41.14790996,-87.86958744,- -
350500650040000,0650,"Allen-Otter Creek CCSD 65, La Salle County",Allen-Otter Creek CCSD 65,La Salle,ELEMENTARY,SMALL,K-8,Mrs. Mary Pat Baima,400 S Lane St,Ransom,IL,60470 8087,815586-4611,41.15466992,-88.65418353,- -
320460530020000,0530,"Bourbonnais SD 53, Kankakee County",Bourbonnais SD 53,Kankakee,ELEMENTARY,LARGE,P-8,Mr. Daniel R Hollowell,281 W John Casey Rd,Bourbonnais,IL,60914 1392,815929-5100,41.16746722,-87.87892712,- -
24032072C040000,072C,"Gardner CCSD 72C, Grundy County",Gardner CCSD 72C,Grundy,ELEMENTARY,SMALL,P-8,Mr. Tony Whiston,PO Box 347,Gardner,IL,60424 0347,815237-2313,41.16820586,-88.32728646,- -
280372240260000,2240,"Galva CUSD 224, Henry County",Galva CUSD 224,Henry,UNIT,MEDIUM,P-12,Mr. Doug ORiley,224 Morgan Rd,Galva,IL,61434 1090,309932-2108,41.17472668,-90.04480023,- -
280880010260000,0010,"Bradford CUSD 1, Stark County",Bradford CUSD 1,Stark,UNIT,SMALL,P-8,Dr. Ellin Sue Lotspeich,115 High St,Bradford,IL,61421 5087,309897-2801,41.17761701,-89.65018760,- -
280372250260000,2250,"AlWood CUSD 225, Henry County",AlWood CUSD 225,Henry,UNIT,SMALL,P-12,Mr. Shannon Bumann,301 E 5th Ave,Woodhull,IL,61490 9684,309334-2719,41.18062934,-90.31208094,- -
240320740030000,0740,"South Wilmington CCSD 74, Grundy County",South Wilmington CCSD 74,Grundy,ELEMENTARY,SMALL,K-8,Mrs. Cindy Christensen,PO Box 459,South Wilmington,IL,60474 0459,815237-2281,41.18534680,-88.26670537,- -
240320730170000,0730,"Gardner S Wilmington Twp HSD 73, Grundy County",Gardner S Wilmington Twp HSD 73,Grundy,HIGH SCHOOL,SMALL,9-12,Mr. Michael Perrott,500 E Main St,Gardner,IL,60424 6316,815237-2176,41.18603855,-88.30116449,- -
320462580040000,2580,"St George CCSD 258, Kankakee County",St George CCSD 258,Kankakee,ELEMENTARY,MEDIUM,K-8,Ms. Helen Marie Boehrnsen,5200 E Center St,Bourbonnais,IL,60914 4464,815802-3132,41.19168054,-87.77621895,- -
330664040260000,4040,"Mercer County School District 404, Mercer County",Mercer County School District 404,Mercer,UNIT,MEDIUM,P-12,Mr. Alan Boucher,1002 SW 6th St,Aledo,IL,61231 2100,309582-2238,41.19732222,-90.75990306,- -
350500790040000,0790,"Tonica CCSD 79, La Salle County",Tonica CCSD 79,La Salle,ELEMENTARY,SMALL,P-8,Mr. Lawrence Carlton,535 N 1981st Rd,Tonica,IL,61370 9660,815442-3420,41.22044841,-89.05743359,- -
240320750020000,0750,"Braceville SD 75, Grundy County",Braceville SD 75,Grundy,ELEMENTARY,SMALL,K-8,Mr. Michael Perrott,209 N Mitchell St,Braceville,IL,60407 9068,815237-8040,41.22612063,-88.26413361,- -
280372300260000,2300,"Wethersfield CUSD 230, Henry County",Wethersfield CUSD 230,Henry,UNIT,MEDIUM,P-12,Mr. Shane J Kazubowski,439 Willard St,Kewanee,IL,61443 3717,309853-4860,41.22704493,-89.92457274,- -
350500950040000,0950,"Grand Ridge CCSD 95, La Salle County",Grand Ridge CCSD 95,La Salle,ELEMENTARY,MEDIUM,P-8,Mr. Ted Sanders,400 W Main St,Grand Ridge,IL,61325 9687,815249-6225,41.23695136,-88.80643421,- -
24032002C020000,002C,"Mazon-Verona-Kinsman ESD 2C, Grundy County",Mazon-Verona-Kinsman ESD 2C,Grundy,ELEMENTARY,MEDIUM,P-8,Nancy Dillow,1013 North St,Mazon,IL,60444 6236,815448-2200,41.24089410,-88.42828835,- -
320460050260000,0050,"Manteno CUSD 5, Kankakee County",Manteno CUSD 5,Kankakee,UNIT,LARGE,P-12,Mrs. Lisa Harrod,84 N Oak St,Manteno,IL,60950 1522,815928-7000,41.24962929,-87.83358774,- -
320460060260000,0060,"Grant Park CUSD 6, Kankakee County",Grant Park CUSD 6,Kankakee,UNIT,MEDIUM,P-12,Dr. John Palan,PO Box 549,Grant Park,IL,60940 0549,815465-6013,41.25060471,-87.64276428,- -
350785350260000,5350,"Putnam County CUSD 535, Putnam County",Putnam County CUSD 535,Putnam,UNIT,MEDIUM,P-12,Jay K McCracken,400 E Silverspoon Ave,Granville,IL,61326 9697,815882-2800,41.25391226,-89.22459041,- -
56099255U260000,255U,"Reed Custer CUSD 255U, Will County",Reed Custer CUSD 255U,Will,UNIT,MEDIUM,P-12,Mr. Mark Mitchell,255 Comet Dr,Braidwood,IL,60408 2029,815458-2307,41.25835055,-88.20759651,- -
350500820040000,0820,"Deer Park CCSD 82, La Salle County",Deer Park CCSD 82,La Salle,ELEMENTARY,SMALL,P-8,Randall S Vincent,2350 E 1025th Rd,Ottawa,IL,61350 9253,815434-6930,41.27320018,-88.96673674,- -
